Window	Chr	Chr_start	Chr_end	Track	Density
430	Supercontig_1.1	2150000	2160000	Genes	9
430	Supercontig_1.1	2150000	2160000	PopA.INDEL.fixed	9
430	Supercontig_1.1	2150000	2160000	PopA.INDEL.lungonly	0
430	Supercontig_1.1	2150000	2160000	PopA.SNP.fixed	55
430	Supercontig_1.1	2150000	2160000	PopA.SNP.lungonly	0
430	Supercontig_1.1	2150000	2160000	repeats	0
431	Supercontig_1.1	2155000	2165000	Genes	8
431	Supercontig_1.1	2155000	2165000	PopA.INDEL.fixed	3
431	Supercontig_1.1	2155000	2165000	PopA.INDEL.lungonly	1
431	Supercontig_1.1	2155000	2165000	PopA.SNP.fixed	39
431	Supercontig_1.1	2155000	2165000	PopA.SNP.lungonly	0
431	Supercontig_1.1	2155000	2165000	repeats	0
432	Supercontig_1.1	2160000	2170000	Genes	5
432	Supercontig_1.1	2160000	2170000	PopA.INDEL.fixed	3
432	Supercontig_1.1	2160000	2170000	PopA.INDEL.lungonly	1
432	Supercontig_1.1	2160000	2170000	PopA.SNP.fixed	55
432	Supercontig_1.1	2160000	2170000	PopA.SNP.lungonly	0
432	Supercontig_1.1	2160000	2170000	repeats	0
433	Supercontig_1.1	2165000	2175000	Genes	6
433	Supercontig_1.1	2165000	2175000	PopA.INDEL.fixed	16
433	Supercontig_1.1	2165000	2175000	PopA.INDEL.lungonly	0
433	Supercontig_1.1	2165000	2175000	PopA.SNP.fixed	111
433	Supercontig_1.1	2165000	2175000	PopA.SNP.lungonly	0
433	Supercontig_1.1	2165000	2175000	repeats	0
434	Supercontig_1.1	2170000	2180000	Genes	5
434	Supercontig_1.1	2170000	2180000	PopA.INDEL.fixed	16
434	Supercontig_1.1	2170000	2180000	PopA.INDEL.lungonly	0
434	Supercontig_1.1	2170000	2180000	PopA.SNP.fixed	153
434	Supercontig_1.1	2170000	2180000	PopA.SNP.lungonly	0
434	Supercontig_1.1	2170000	2180000	repeats	0
435	Supercontig_1.1	2175000	2185000	Genes	6
435	Supercontig_1.1	2175000	2185000	PopA.INDEL.fixed	5
435	Supercontig_1.1	2175000	2185000	PopA.INDEL.lungonly	0
435	Supercontig_1.1	2175000	2185000	PopA.SNP.fixed	161
435	Supercontig_1.1	2175000	2185000	PopA.SNP.lungonly	0
435	Supercontig_1.1	2175000	2185000	repeats	0
436	Supercontig_1.1	2180000	2190000	Genes	6
436	Supercontig_1.1	2180000	2190000	PopA.INDEL.fixed	7
436	Supercontig_1.1	2180000	2190000	PopA.INDEL.lungonly	0
436	Supercontig_1.1	2180000	2190000	PopA.SNP.fixed	130
436	Supercontig_1.1	2180000	2190000	PopA.SNP.lungonly	0
436	Supercontig_1.1	2180000	2190000	repeats	0
437	Supercontig_1.1	2185000	2195000	Genes	7
437	Supercontig_1.1	2185000	2195000	PopA.INDEL.fixed	11
437	Supercontig_1.1	2185000	2195000	PopA.INDEL.lungonly	0
437	Supercontig_1.1	2185000	2195000	PopA.SNP.fixed	132
437	Supercontig_1.1	2185000	2195000	PopA.SNP.lungonly	1
437	Supercontig_1.1	2185000	2195000	repeats	0
438	Supercontig_1.1	2190000	2200000	Genes	7
438	Supercontig_1.1	2190000	2200000	PopA.INDEL.fixed	15
438	Supercontig_1.1	2190000	2200000	PopA.INDEL.lungonly	0
438	Supercontig_1.1	2190000	2200000	PopA.SNP.fixed	160
438	Supercontig_1.1	2190000	2200000	PopA.SNP.lungonly	1
438	Supercontig_1.1	2190000	2200000	repeats	0
439	Supercontig_1.1	2195000	2205000	Genes	7
439	Supercontig_1.1	2195000	2205000	PopA.INDEL.fixed	17
439	Supercontig_1.1	2195000	2205000	PopA.INDEL.lungonly	0
439	Supercontig_1.1	2195000	2205000	PopA.SNP.fixed	133
439	Supercontig_1.1	2195000	2205000	PopA.SNP.lungonly	0
439	Supercontig_1.1	2195000	2205000	repeats	2
440	Supercontig_1.1	2200000	2210000	Genes	5
440	Supercontig_1.1	2200000	2210000	PopA.INDEL.fixed	16
440	Supercontig_1.1	2200000	2210000	PopA.INDEL.lungonly	0
440	Supercontig_1.1	2200000	2210000	PopA.SNP.fixed	152
440	Supercontig_1.1	2200000	2210000	PopA.SNP.lungonly	0
440	Supercontig_1.1	2200000	2210000	repeats	2
441	Supercontig_1.1	2205000	2215000	Genes	7
441	Supercontig_1.1	2205000	2215000	PopA.INDEL.fixed	16
441	Supercontig_1.1	2205000	2215000	PopA.INDEL.lungonly	0
441	Supercontig_1.1	2205000	2215000	PopA.SNP.fixed	174
441	Supercontig_1.1	2205000	2215000	PopA.SNP.lungonly	0
441	Supercontig_1.1	2205000	2215000	repeats	0
442	Supercontig_1.1	2210000	2220000	Genes	6
442	Supercontig_1.1	2210000	2220000	PopA.INDEL.fixed	15
442	Supercontig_1.1	2210000	2220000	PopA.INDEL.lungonly	0
442	Supercontig_1.1	2210000	2220000	PopA.SNP.fixed	188
442	Supercontig_1.1	2210000	2220000	PopA.SNP.lungonly	0
442	Supercontig_1.1	2210000	2220000	repeats	0
443	Supercontig_1.1	2215000	2225000	Genes	5
443	Supercontig_1.1	2215000	2225000	PopA.INDEL.fixed	14
443	Supercontig_1.1	2215000	2225000	PopA.INDEL.lungonly	0
443	Supercontig_1.1	2215000	2225000	PopA.SNP.fixed	185
443	Supercontig_1.1	2215000	2225000	PopA.SNP.lungonly	0
443	Supercontig_1.1	2215000	2225000	repeats	0
444	Supercontig_1.1	2220000	2230000	Genes	6
444	Supercontig_1.1	2220000	2230000	PopA.INDEL.fixed	19
444	Supercontig_1.1	2220000	2230000	PopA.INDEL.lungonly	0
444	Supercontig_1.1	2220000	2230000	PopA.SNP.fixed	205
444	Supercontig_1.1	2220000	2230000	PopA.SNP.lungonly	0
444	Supercontig_1.1	2220000	2230000	repeats	0
445	Supercontig_1.1	2225000	2235000	Genes	5
445	Supercontig_1.1	2225000	2235000	PopA.INDEL.fixed	28
445	Supercontig_1.1	2225000	2235000	PopA.INDEL.lungonly	0
445	Supercontig_1.1	2225000	2235000	PopA.SNP.fixed	241
445	Supercontig_1.1	2225000	2235000	PopA.SNP.lungonly	0
445	Supercontig_1.1	2225000	2235000	repeats	0
446	Supercontig_1.1	2230000	2240000	Genes	5
446	Supercontig_1.1	2230000	2240000	PopA.INDEL.fixed	27
446	Supercontig_1.1	2230000	2240000	PopA.INDEL.lungonly	0
446	Supercontig_1.1	2230000	2240000	PopA.SNP.fixed	210
446	Supercontig_1.1	2230000	2240000	PopA.SNP.lungonly	0
446	Supercontig_1.1	2230000	2240000	repeats	0
447	Supercontig_1.1	2235000	2245000	Genes	5
447	Supercontig_1.1	2235000	2245000	PopA.INDEL.fixed	17
447	Supercontig_1.1	2235000	2245000	PopA.INDEL.lungonly	0
447	Supercontig_1.1	2235000	2245000	PopA.SNP.fixed	174
447	Supercontig_1.1	2235000	2245000	PopA.SNP.lungonly	0
447	Supercontig_1.1	2235000	2245000	repeats	0
448	Supercontig_1.1	2240000	2250000	Genes	6
448	Supercontig_1.1	2240000	2250000	PopA.INDEL.fixed	9
448	Supercontig_1.1	2240000	2250000	PopA.INDEL.lungonly	0
448	Supercontig_1.1	2240000	2250000	PopA.SNP.fixed	177
448	Supercontig_1.1	2240000	2250000	PopA.SNP.lungonly	0
448	Supercontig_1.1	2240000	2250000	repeats	0
449	Supercontig_1.1	2245000	2255000	Genes	8
449	Supercontig_1.1	2245000	2255000	PopA.INDEL.fixed	5
449	Supercontig_1.1	2245000	2255000	PopA.INDEL.lungonly	0
449	Supercontig_1.1	2245000	2255000	PopA.SNP.fixed	164
449	Supercontig_1.1	2245000	2255000	PopA.SNP.lungonly	0
449	Supercontig_1.1	2245000	2255000	repeats	1
450	Supercontig_1.1	2250000	2260000	Genes	8
450	Supercontig_1.1	2250000	2260000	PopA.INDEL.fixed	10
450	Supercontig_1.1	2250000	2260000	PopA.INDEL.lungonly	0
450	Supercontig_1.1	2250000	2260000	PopA.SNP.fixed	139
450	Supercontig_1.1	2250000	2260000	PopA.SNP.lungonly	0
450	Supercontig_1.1	2250000	2260000	repeats	1
451	Supercontig_1.1	2255000	2265000	Genes	6
451	Supercontig_1.1	2255000	2265000	PopA.INDEL.fixed	18
451	Supercontig_1.1	2255000	2265000	PopA.INDEL.lungonly	0
451	Supercontig_1.1	2255000	2265000	PopA.SNP.fixed	155
451	Supercontig_1.1	2255000	2265000	PopA.SNP.lungonly	0
451	Supercontig_1.1	2255000	2265000	repeats	0
452	Supercontig_1.1	2260000	2270000	Genes	4
452	Supercontig_1.1	2260000	2270000	PopA.INDEL.fixed	19
452	Supercontig_1.1	2260000	2270000	PopA.INDEL.lungonly	5
452	Supercontig_1.1	2260000	2270000	PopA.SNP.fixed	165
452	Supercontig_1.1	2260000	2270000	PopA.SNP.lungonly	0
452	Supercontig_1.1	2260000	2270000	repeats	3
453	Supercontig_1.1	2265000	2275000	Genes	5
453	Supercontig_1.1	2265000	2275000	PopA.INDEL.fixed	14
453	Supercontig_1.1	2265000	2275000	PopA.INDEL.lungonly	5
453	Supercontig_1.1	2265000	2275000	PopA.SNP.fixed	155
453	Supercontig_1.1	2265000	2275000	PopA.SNP.lungonly	0
453	Supercontig_1.1	2265000	2275000	repeats	3
454	Supercontig_1.1	2270000	2280000	Genes	10
454	Supercontig_1.1	2270000	2280000	PopA.INDEL.fixed	10
454	Supercontig_1.1	2270000	2280000	PopA.INDEL.lungonly	0
454	Supercontig_1.1	2270000	2280000	PopA.SNP.fixed	130
454	Supercontig_1.1	2270000	2280000	PopA.SNP.lungonly	0
454	Supercontig_1.1	2270000	2280000	repeats	1
455	Supercontig_1.1	2275000	2285000	Genes	8
455	Supercontig_1.1	2275000	2285000	PopA.INDEL.fixed	7
455	Supercontig_1.1	2275000	2285000	PopA.INDEL.lungonly	0
455	Supercontig_1.1	2275000	2285000	PopA.SNP.fixed	110
455	Supercontig_1.1	2275000	2285000	PopA.SNP.lungonly	0
455	Supercontig_1.1	2275000	2285000	repeats	1
456	Supercontig_1.1	2280000	2290000	Genes	7
456	Supercontig_1.1	2280000	2290000	PopA.INDEL.fixed	17
456	Supercontig_1.1	2280000	2290000	PopA.INDEL.lungonly	1
456	Supercontig_1.1	2280000	2290000	PopA.SNP.fixed	133
456	Supercontig_1.1	2280000	2290000	PopA.SNP.lungonly	0
456	Supercontig_1.1	2280000	2290000	repeats	0
457	Supercontig_1.1	2285000	2295000	Genes	7
457	Supercontig_1.1	2285000	2295000	PopA.INDEL.fixed	18
457	Supercontig_1.1	2285000	2295000	PopA.INDEL.lungonly	1
457	Supercontig_1.1	2285000	2295000	PopA.SNP.fixed	124
457	Supercontig_1.1	2285000	2295000	PopA.SNP.lungonly	0
457	Supercontig_1.1	2285000	2295000	repeats	0
458	Supercontig_1.1	2290000	2300000	Genes	6
458	Supercontig_1.1	2290000	2300000	PopA.INDEL.fixed	6
458	Supercontig_1.1	2290000	2300000	PopA.INDEL.lungonly	0
458	Supercontig_1.1	2290000	2300000	PopA.SNP.fixed	79
458	Supercontig_1.1	2290000	2300000	PopA.SNP.lungonly	0
458	Supercontig_1.1	2290000	2300000	repeats	0
459	Supercontig_1.1	2295000	2305000	Genes	7
459	Supercontig_1.1	2295000	2305000	PopA.INDEL.fixed	8
459	Supercontig_1.1	2295000	2305000	PopA.INDEL.lungonly	0
459	Supercontig_1.1	2295000	2305000	PopA.SNP.fixed	81
459	Supercontig_1.1	2295000	2305000	PopA.SNP.lungonly	0
459	Supercontig_1.1	2295000	2305000	repeats	0
460	Supercontig_1.1	2300000	2310000	Genes	7
460	Supercontig_1.1	2300000	2310000	PopA.INDEL.fixed	8
460	Supercontig_1.1	2300000	2310000	PopA.INDEL.lungonly	0
460	Supercontig_1.1	2300000	2310000	PopA.SNP.fixed	68
460	Supercontig_1.1	2300000	2310000	PopA.SNP.lungonly	0
460	Supercontig_1.1	2300000	2310000	repeats	0
461	Supercontig_1.1	2305000	2315000	Genes	6
461	Supercontig_1.1	2305000	2315000	PopA.INDEL.fixed	5
461	Supercontig_1.1	2305000	2315000	PopA.INDEL.lungonly	1
461	Supercontig_1.1	2305000	2315000	PopA.SNP.fixed	68
461	Supercontig_1.1	2305000	2315000	PopA.SNP.lungonly	0
461	Supercontig_1.1	2305000	2315000	repeats	0
462	Supercontig_1.1	2310000	2320000	Genes	7
462	Supercontig_1.1	2310000	2320000	PopA.INDEL.fixed	7
462	Supercontig_1.1	2310000	2320000	PopA.INDEL.lungonly	2
462	Supercontig_1.1	2310000	2320000	PopA.SNP.fixed	101
462	Supercontig_1.1	2310000	2320000	PopA.SNP.lungonly	0
462	Supercontig_1.1	2310000	2320000	repeats	1
463	Supercontig_1.1	2315000	2325000	Genes	7
463	Supercontig_1.1	2315000	2325000	PopA.INDEL.fixed	14
463	Supercontig_1.1	2315000	2325000	PopA.INDEL.lungonly	1
463	Supercontig_1.1	2315000	2325000	PopA.SNP.fixed	117
463	Supercontig_1.1	2315000	2325000	PopA.SNP.lungonly	0
463	Supercontig_1.1	2315000	2325000	repeats	1
464	Supercontig_1.1	2320000	2330000	Genes	8
464	Supercontig_1.1	2320000	2330000	PopA.INDEL.fixed	15
464	Supercontig_1.1	2320000	2330000	PopA.INDEL.lungonly	0
464	Supercontig_1.1	2320000	2330000	PopA.SNP.fixed	126
464	Supercontig_1.1	2320000	2330000	PopA.SNP.lungonly	1
464	Supercontig_1.1	2320000	2330000	repeats	0
465	Supercontig_1.1	2325000	2335000	Genes	7
465	Supercontig_1.1	2325000	2335000	PopA.INDEL.fixed	14
465	Supercontig_1.1	2325000	2335000	PopA.INDEL.lungonly	1
465	Supercontig_1.1	2325000	2335000	PopA.SNP.fixed	150
465	Supercontig_1.1	2325000	2335000	PopA.SNP.lungonly	2
465	Supercontig_1.1	2325000	2335000	repeats	0
466	Supercontig_1.1	2330000	2340000	Genes	6
466	Supercontig_1.1	2330000	2340000	PopA.INDEL.fixed	11
466	Supercontig_1.1	2330000	2340000	PopA.INDEL.lungonly	1
466	Supercontig_1.1	2330000	2340000	PopA.SNP.fixed	153
466	Supercontig_1.1	2330000	2340000	PopA.SNP.lungonly	1
466	Supercontig_1.1	2330000	2340000	repeats	0
467	Supercontig_1.1	2335000	2345000	Genes	7
467	Supercontig_1.1	2335000	2345000	PopA.INDEL.fixed	4
467	Supercontig_1.1	2335000	2345000	PopA.INDEL.lungonly	0
467	Supercontig_1.1	2335000	2345000	PopA.SNP.fixed	88
467	Supercontig_1.1	2335000	2345000	PopA.SNP.lungonly	0
467	Supercontig_1.1	2335000	2345000	repeats	0
468	Supercontig_1.1	2340000	2350000	Genes	7
468	Supercontig_1.1	2340000	2350000	PopA.INDEL.fixed	4
468	Supercontig_1.1	2340000	2350000	PopA.INDEL.lungonly	0
468	Supercontig_1.1	2340000	2350000	PopA.SNP.fixed	77
468	Supercontig_1.1	2340000	2350000	PopA.SNP.lungonly	0
468	Supercontig_1.1	2340000	2350000	repeats	0
469	Supercontig_1.1	2345000	2355000	Genes	5
469	Supercontig_1.1	2345000	2355000	PopA.INDEL.fixed	3
469	Supercontig_1.1	2345000	2355000	PopA.INDEL.lungonly	0
469	Supercontig_1.1	2345000	2355000	PopA.SNP.fixed	77
469	Supercontig_1.1	2345000	2355000	PopA.SNP.lungonly	1
469	Supercontig_1.1	2345000	2355000	repeats	0
470	Supercontig_1.1	2350000	2360000	Genes	5
470	Supercontig_1.1	2350000	2360000	PopA.INDEL.fixed	3
470	Supercontig_1.1	2350000	2360000	PopA.INDEL.lungonly	2
470	Supercontig_1.1	2350000	2360000	PopA.SNP.fixed	32
470	Supercontig_1.1	2350000	2360000	PopA.SNP.lungonly	1
470	Supercontig_1.1	2350000	2360000	repeats	0
471	Supercontig_1.1	2355000	2365000	Genes	4
471	Supercontig_1.1	2355000	2365000	PopA.INDEL.fixed	9
471	Supercontig_1.1	2355000	2365000	PopA.INDEL.lungonly	2
471	Supercontig_1.1	2355000	2365000	PopA.SNP.fixed	45
471	Supercontig_1.1	2355000	2365000	PopA.SNP.lungonly	0
471	Supercontig_1.1	2355000	2365000	repeats	0
472	Supercontig_1.1	2360000	2370000	Genes	5
472	Supercontig_1.1	2360000	2370000	PopA.INDEL.fixed	11
472	Supercontig_1.1	2360000	2370000	PopA.INDEL.lungonly	0
472	Supercontig_1.1	2360000	2370000	PopA.SNP.fixed	62
472	Supercontig_1.1	2360000	2370000	PopA.SNP.lungonly	0
472	Supercontig_1.1	2360000	2370000	repeats	0
473	Supercontig_1.1	2365000	2375000	Genes	6
473	Supercontig_1.1	2365000	2375000	PopA.INDEL.fixed	12
473	Supercontig_1.1	2365000	2375000	PopA.INDEL.lungonly	2
473	Supercontig_1.1	2365000	2375000	PopA.SNP.fixed	85
473	Supercontig_1.1	2365000	2375000	PopA.SNP.lungonly	0
473	Supercontig_1.1	2365000	2375000	repeats	0
474	Supercontig_1.1	2370000	2380000	Genes	5
474	Supercontig_1.1	2370000	2380000	PopA.INDEL.fixed	19
474	Supercontig_1.1	2370000	2380000	PopA.INDEL.lungonly	2
474	Supercontig_1.1	2370000	2380000	PopA.SNP.fixed	105
474	Supercontig_1.1	2370000	2380000	PopA.SNP.lungonly	0
474	Supercontig_1.1	2370000	2380000	repeats	0
475	Supercontig_1.1	2375000	2385000	Genes	6
475	Supercontig_1.1	2375000	2385000	PopA.INDEL.fixed	12
475	Supercontig_1.1	2375000	2385000	PopA.INDEL.lungonly	0
475	Supercontig_1.1	2375000	2385000	PopA.SNP.fixed	58
475	Supercontig_1.1	2375000	2385000	PopA.SNP.lungonly	0
475	Supercontig_1.1	2375000	2385000	repeats	0
476	Supercontig_1.1	2380000	2390000	Genes	7
476	Supercontig_1.1	2380000	2390000	PopA.INDEL.fixed	8
476	Supercontig_1.1	2380000	2390000	PopA.INDEL.lungonly	0
476	Supercontig_1.1	2380000	2390000	PopA.SNP.fixed	63
476	Supercontig_1.1	2380000	2390000	PopA.SNP.lungonly	0
476	Supercontig_1.1	2380000	2390000	repeats	0
477	Supercontig_1.1	2385000	2395000	Genes	8
477	Supercontig_1.1	2385000	2395000	PopA.INDEL.fixed	9
477	Supercontig_1.1	2385000	2395000	PopA.INDEL.lungonly	2
477	Supercontig_1.1	2385000	2395000	PopA.SNP.fixed	81
477	Supercontig_1.1	2385000	2395000	PopA.SNP.lungonly	0
477	Supercontig_1.1	2385000	2395000	repeats	0
478	Supercontig_1.1	2390000	2400000	Genes	6
478	Supercontig_1.1	2390000	2400000	PopA.INDEL.fixed	4
478	Supercontig_1.1	2390000	2400000	PopA.INDEL.lungonly	6
478	Supercontig_1.1	2390000	2400000	PopA.SNP.fixed	42
478	Supercontig_1.1	2390000	2400000	PopA.SNP.lungonly	0
478	Supercontig_1.1	2390000	2400000	repeats	0
479	Supercontig_1.1	2395000	2405000	Genes	4
479	Supercontig_1.1	2395000	2405000	PopA.INDEL.fixed	3
479	Supercontig_1.1	2395000	2405000	PopA.INDEL.lungonly	4
479	Supercontig_1.1	2395000	2405000	PopA.SNP.fixed	24
479	Supercontig_1.1	2395000	2405000	PopA.SNP.lungonly	0
479	Supercontig_1.1	2395000	2405000	repeats	0
480	Supercontig_1.1	2400000	2410000	Genes	4
480	Supercontig_1.1	2400000	2410000	PopA.INDEL.fixed	5
480	Supercontig_1.1	2400000	2410000	PopA.INDEL.lungonly	0
480	Supercontig_1.1	2400000	2410000	PopA.SNP.fixed	53
480	Supercontig_1.1	2400000	2410000	PopA.SNP.lungonly	0
480	Supercontig_1.1	2400000	2410000	repeats	0
481	Supercontig_1.1	2405000	2415000	Genes	6
481	Supercontig_1.1	2405000	2415000	PopA.INDEL.fixed	13
481	Supercontig_1.1	2405000	2415000	PopA.INDEL.lungonly	0
481	Supercontig_1.1	2405000	2415000	PopA.SNP.fixed	95
481	Supercontig_1.1	2405000	2415000	PopA.SNP.lungonly	0
481	Supercontig_1.1	2405000	2415000	repeats	0
482	Supercontig_1.1	2410000	2420000	Genes	5
482	Supercontig_1.1	2410000	2420000	PopA.INDEL.fixed	14
482	Supercontig_1.1	2410000	2420000	PopA.INDEL.lungonly	0
482	Supercontig_1.1	2410000	2420000	PopA.SNP.fixed	162
482	Supercontig_1.1	2410000	2420000	PopA.SNP.lungonly	0
482	Supercontig_1.1	2410000	2420000	repeats	0
483	Supercontig_1.1	2415000	2423571	Genes	5
483	Supercontig_1.1	2415000	2423571	PopA.INDEL.fixed	5
483	Supercontig_1.1	2415000	2423571	PopA.INDEL.lungonly	0
483	Supercontig_1.1	2415000	2423571	PopA.SNP.fixed	111
483	Supercontig_1.1	2415000	2423571	PopA.SNP.lungonly	1
483	Supercontig_1.1	2415000	2423571	repeats	0
484	Supercontig_1.2	0	10000	Genes	5
484	Supercontig_1.2	0	10000	PopA.INDEL.fixed	1
484	Supercontig_1.2	0	10000	PopA.INDEL.lungonly	0
484	Supercontig_1.2	0	10000	PopA.SNP.fixed	2
484	Supercontig_1.2	0	10000	PopA.SNP.lungonly	0
484	Supercontig_1.2	0	10000	repeats	0
485	Supercontig_1.2	5000	15000	Genes	4
485	Supercontig_1.2	5000	15000	PopA.INDEL.fixed	1
485	Supercontig_1.2	5000	15000	PopA.INDEL.lungonly	0
485	Supercontig_1.2	5000	15000	PopA.SNP.fixed	0
485	Supercontig_1.2	5000	15000	PopA.SNP.lungonly	0
485	Supercontig_1.2	5000	15000	repeats	0
486	Supercontig_1.2	10000	20000	Genes	6
486	Supercontig_1.2	10000	20000	PopA.INDEL.fixed	5
486	Supercontig_1.2	10000	20000	PopA.INDEL.lungonly	0
486	Supercontig_1.2	10000	20000	PopA.SNP.fixed	0
486	Supercontig_1.2	10000	20000	PopA.SNP.lungonly	0
486	Supercontig_1.2	10000	20000	repeats	0
487	Supercontig_1.2	15000	25000	Genes	7
487	Supercontig_1.2	15000	25000	PopA.INDEL.fixed	6
487	Supercontig_1.2	15000	25000	PopA.INDEL.lungonly	0
487	Supercontig_1.2	15000	25000	PopA.SNP.fixed	1
487	Supercontig_1.2	15000	25000	PopA.SNP.lungonly	1
487	Supercontig_1.2	15000	25000	repeats	0
488	Supercontig_1.2	20000	30000	Genes	6
488	Supercontig_1.2	20000	30000	PopA.INDEL.fixed	5
488	Supercontig_1.2	20000	30000	PopA.INDEL.lungonly	0
488	Supercontig_1.2	20000	30000	PopA.SNP.fixed	2
488	Supercontig_1.2	20000	30000	PopA.SNP.lungonly	1
488	Supercontig_1.2	20000	30000	repeats	0
489	Supercontig_1.2	25000	35000	Genes	6
489	Supercontig_1.2	25000	35000	PopA.INDEL.fixed	3
489	Supercontig_1.2	25000	35000	PopA.INDEL.lungonly	0
489	Supercontig_1.2	25000	35000	PopA.SNP.fixed	1
489	Supercontig_1.2	25000	35000	PopA.SNP.lungonly	0
489	Supercontig_1.2	25000	35000	repeats	0
490	Supercontig_1.2	30000	40000	Genes	7
490	Supercontig_1.2	30000	40000	PopA.INDEL.fixed	4
490	Supercontig_1.2	30000	40000	PopA.INDEL.lungonly	0
490	Supercontig_1.2	30000	40000	PopA.SNP.fixed	1
490	Supercontig_1.2	30000	40000	PopA.SNP.lungonly	0
490	Supercontig_1.2	30000	40000	repeats	0
491	Supercontig_1.2	35000	45000	Genes	8
491	Supercontig_1.2	35000	45000	PopA.INDEL.fixed	4
491	Supercontig_1.2	35000	45000	PopA.INDEL.lungonly	1
491	Supercontig_1.2	35000	45000	PopA.SNP.fixed	1
491	Supercontig_1.2	35000	45000	PopA.SNP.lungonly	0
491	Supercontig_1.2	35000	45000	repeats	0
492	Supercontig_1.2	40000	50000	Genes	6
492	Supercontig_1.2	40000	50000	PopA.INDEL.fixed	0
492	Supercontig_1.2	40000	50000	PopA.INDEL.lungonly	1
492	Supercontig_1.2	40000	50000	PopA.SNP.fixed	1
492	Supercontig_1.2	40000	50000	PopA.SNP.lungonly	0
492	Supercontig_1.2	40000	50000	repeats	0
493	Supercontig_1.2	45000	55000	Genes	4
493	Supercontig_1.2	45000	55000	PopA.INDEL.fixed	9
493	Supercontig_1.2	45000	55000	PopA.INDEL.lungonly	0
493	Supercontig_1.2	45000	55000	PopA.SNP.fixed	1
493	Supercontig_1.2	45000	55000	PopA.SNP.lungonly	0
493	Supercontig_1.2	45000	55000	repeats	0
494	Supercontig_1.2	50000	60000	Genes	4
494	Supercontig_1.2	50000	60000	PopA.INDEL.fixed	10
494	Supercontig_1.2	50000	60000	PopA.INDEL.lungonly	0
494	Supercontig_1.2	50000	60000	PopA.SNP.fixed	1
494	Supercontig_1.2	50000	60000	PopA.SNP.lungonly	0
494	Supercontig_1.2	50000	60000	repeats	0
495	Supercontig_1.2	55000	65000	Genes	5
495	Supercontig_1.2	55000	65000	PopA.INDEL.fixed	1
495	Supercontig_1.2	55000	65000	PopA.INDEL.lungonly	0
495	Supercontig_1.2	55000	65000	PopA.SNP.fixed	2
495	Supercontig_1.2	55000	65000	PopA.SNP.lungonly	0
495	Supercontig_1.2	55000	65000	repeats	0
496	Supercontig_1.2	60000	70000	Genes	7
496	Supercontig_1.2	60000	70000	PopA.INDEL.fixed	0
496	Supercontig_1.2	60000	70000	PopA.INDEL.lungonly	0
496	Supercontig_1.2	60000	70000	PopA.SNP.fixed	1
496	Supercontig_1.2	60000	70000	PopA.SNP.lungonly	0
496	Supercontig_1.2	60000	70000	repeats	0
497	Supercontig_1.2	65000	75000	Genes	6
497	Supercontig_1.2	65000	75000	PopA.INDEL.fixed	1
497	Supercontig_1.2	65000	75000	PopA.INDEL.lungonly	0
497	Supercontig_1.2	65000	75000	PopA.SNP.fixed	1
497	Supercontig_1.2	65000	75000	PopA.SNP.lungonly	0
497	Supercontig_1.2	65000	75000	repeats	0
498	Supercontig_1.2	70000	80000	Genes	5
498	Supercontig_1.2	70000	80000	PopA.INDEL.fixed	2
498	Supercontig_1.2	70000	80000	PopA.INDEL.lungonly	0
498	Supercontig_1.2	70000	80000	PopA.SNP.fixed	1
498	Supercontig_1.2	70000	80000	PopA.SNP.lungonly	0
498	Supercontig_1.2	70000	80000	repeats	0
499	Supercontig_1.2	75000	85000	Genes	7
499	Supercontig_1.2	75000	85000	PopA.INDEL.fixed	1
499	Supercontig_1.2	75000	85000	PopA.INDEL.lungonly	1
